network_packet_size,login_attempts,session_duration,ip_reputation_score,failed_logins,unusual_time_access,protocol_type_TCP,protocol_type_UDP,encryption_used_DES,browser_type_Edge,browser_type_Firefox,browser_type_Safari,browser_type_Unknown
0.4911891580383964,0.5333279425698115,-0.27073536954120264,-1.3420111206725613,1.2307202017840342,-0.41502956404199387,False,True,False,False,False,False,False
0.05431557375851987,0.14714121081660556,-2.027262084900438,-1.6592303429436133,-0.2958797127918686,-0.41502956404199387,False,True,False,True,False,False,False
1.850887458507497,1.5941753222062587,1.0257218735253437,-0.8755259587563899,-0.2958797127918686,-0.41502956404199387,True,False,False,False,False,False,False
-1.2977044609397086,-1.2883809216175317,0.12051298716218597,0.6312803764251322,0.5971239908391551,2.4094669070341626,True,False,False,False,False,False,False
-0.1701109706655918,-0.06274624833473483,-0.20374011025051775,-0.07870829318595589,-0.2958797127918686,-0.41502956404199387,True,False,False,False,False,False,False
0.7282144696762833,0.7321615085289889,0.6379163874026486,0.1442116444551826,-0.2958797127918686,-0.41502956404199387,True,False,False,False,False,False,False
-0.9240678397138621,-0.8429817286333101,0.07229673094683528,-0.825251162301259,0.5971239908391551,-0.41502956404199387,True,False,False,False,False,False,False
-0.6017075630246512,-0.4931845622989372,-0.4276515214846947,0.5804205077061698,0.5971239908391551,-0.41502956404199387,True,False,True,False,True,False,False
-0.5503538134700956,-0.4398841098704867,-2.1979663951853725,2.515255076679135,0.5971239908391551,-0.41502956404199387,True,False,False,True,False,False,False
-0.5452275012134162,-0.4345969006724351,-0.5973842340861787,-0.1272005115325627,-1.8224796273677712,-0.41502956404199387,True,False,False,False,False,False,False
-0.010256472120254545,0.08762264541147528,-1.4086382023566277,1.6669138682322204,1.7221756039386644,-0.41502956404199387,False,True,False,False,False,False,False
-0.22034193254367743,-0.11093234487432266,-0.569840250780653,-0.10165067702464564,-0.2958797127918686,-0.41502956404199387,False,True,False,False,False,False,False
0.4035229277580903,0.45798552011236443,-0.07701333344931953,-1.5767159795704608,0.5971239908391551,-0.41502956404199387,True,False,False,False,False,False,False
-0.38202084048349544,-0.2692919438919267,-0.2364900375788071,1.3698286292102724,-1.8224796273677712,-0.41502956404199387,True,False,False,True,False,False,False
-0.840184237423488,-0.7492505553570818,0.03660952559297919,0.9080154244199897,0.5971239908391551,-0.41502956404199387,False,True,False,False,False,False,False
-0.3161617920536166,-0.20416661344788153,-0.8251814970583258,-0.7992499176226181,0.5971239908391551,-0.41502956404199387,True,False,False,False,False,False,False
-1.0774715615540316,-1.0199608019026725,-1.2245563739054568,-1.6529267000522663,-0.2958797127918686,-0.41502956404199387,True,False,False,False,False,False,False
-2.352416190615412,-3.00631944433655,0.043092930868836025,-0.4191302200663717,-0.2958797127918686,-0.41502956404199387,True,False,False,False,False,False,False
2.461375400705039,2.0192433100273735,-0.7970719456523847,0.7052870041803607,0.5971239908391551,-0.41502956404199387,False,True,False,False,False,True,False
-1.324859784654592,-1.3227987600612843,-0.3922776280855059,-0.8842599727222555,0.5971239908391551,-0.41502956404199387,False,True,False,False,False,False,False
0.8626515531931126,0.8419802872131792,-1.7417254454941016,-0.20755866016444402,0.5971239908391551,-0.41502956404199387,True,False,True,True,False,False,False
0.8626515531931126,0.8419802872131792,-1.3272865785002985,0.9802030273527181,1.2307202017840342,-0.41502956404199387,True,False,False,False,True,False,False
-1.9731779585612383,-2.266033000200166,0.24302804969359101,0.0011839389320671325,-1.8224796273677712,2.4094669070341626,True,False,False,False,True,False,False
0.3155191160739514,0.3813114002915498,-1.4757328374857879,-0.7427934201178087,-0.2958797127918686,-0.41502956404199387,False,True,False,True,False,False,False
-0.5042752439685491,-0.39257251821737305,-0.3712407567323033,-0.9239701310005162,-0.2958797127918686,2.4094669070341626,True,False,False,False,False,False,False
-1.5837771786126136,-1.6682563878131431,0.4719932676527715,-0.4369965707730833,0.5971239908391551,-0.41502956404199387,True,False,False,False,False,False,False
-1.6454407585029085,-1.7557883188236019,-0.029730171505890506,-0.4760587034966295,-1.8224796273677712,-0.41502956404199387,True,False,False,False,False,False,False
0.8913687978608044,0.8651767172363926,-0.2422583102666924,-0.2438271503288074,-0.2958797127918686,-0.41502956404199387,False,True,False,False,True,False,False
-1.8622215544646021,-2.0836072551525215,0.6073067198247375,1.3323365479791531,-0.2958797127918686,-0.41502956404199387,False,False,False,False,False,True,False
0.27629479120971556,0.34678909057216856,-0.8411473671921695,1.0151113821431366,-0.2958797127918686,-0.41502956404199387,True,False,False,True,False,False,False
0.024538791650206667,0.11977912021523397,-2.176156062049756,-0.6855382440378387,1.2307202017840342,-0.41502956404199387,True,False,False,False,True,False,False
0.3008181493019827,0.36839824784664793,-0.3670385052976307,0.2551228732072925,0.5971239908391551,-0.41502956404199387,False,True,True,True,False,False,False
-0.8036434623550052,-0.7090456930831691,0.7235013552900494,-1.0960070783804534,-0.2958797127918686,-0.41502956404199387,True,False,False,False,False,True,False
-1.0349695619311166,-0.9701673267378782,0.28932151640269127,1.0360355352506971,-0.2958797127918686,-0.41502956404199387,False,True,False,False,False,False,False
0.5251928926701197,0.5622817023869692,-1.42865879403139,-0.8499300238694885,-0.2958797127918686,-0.41502956404199387,True,False,False,False,False,False,False
-0.5503538134700956,-0.4398841098704867,-1.0562235073653303,1.2344547950947722,-0.2958797127918686,2.4094669070341626,True,False,False,False,False,False,True
-0.7984310063071346,-0.7033405288887902,0.9147596077417044,-0.5763028138584418,0.5971239908391551,2.4094669070341626,False,False,True,False,False,False,False
-0.38202084048349544,-0.2692919438919267,0.06321081102777223,-0.7467565627911125,1.2307202017840342,-0.41502956404199387,True,False,True,False,False,True,False
0.14338753631742013,0.22815122933870158,0.9045993590859136,-1.2373392196466262,1.2307202017840342,-0.41502956404199387,True,False,False,False,False,False,True
1.3279533236541294,1.2073299642205324,0.11764837640366806,-1.5696505840878445,0.5971239908391551,-0.41502956404199387,True,False,False,False,True,False,False
-0.255585071774959,-0.1450205055591702,0.018795593099870313,-0.7183862573312972,-0.2958797127918686,-0.41502956404199387,False,True,False,False,False,False,False
-0.5247384919850097,-0.41352438250680296,0.18330575330813031,0.9518105056457713,1.2307202017840342,-0.41502956404199387,False,True,False,False,False,False,True
-0.29594682247362847,-0.1843499268808534,-1.268531827000221,-1.4795369046843123,0.5971239908391551,-0.41502956404199387,False,True,False,False,False,False,False
0.6800279893331777,0.6922920973628323,0.7161178363603754,0.5586112856310019,0.5971239908391551,2.4094669070341626,True,False,True,False,False,False,False
0.22224647755233415,0.29885814907402686,1.3249982132656113,1.149688255950381,-0.2958797127918686,-0.41502956404199387,True,False,False,False,True,False,False
0.06918763843100749,0.16075395985473448,-1.4522501577203655,1.5809550320574837,0.5971239908391551,-0.41502956404199387,False,True,True,False,False,False,False
1.9756896471970062,1.683238612813097,-0.3971071294723057,0.16532705504145684,-0.2958797127918686,-0.41502956404199387,False,True,False,False,False,False,False
-1.0615163642281367,-1.0011974688302043,0.7223500788236955,-0.026616938191608923,-0.2958797127918686,-0.41502956404199387,False,True,False,False,True,False,False
-1.6736198802833608,-1.7965609318027347,-0.5061521807314463,1.1172436338750273,0.5971239908391551,-0.41502956404199387,True,False,False,True,False,False,False
-0.29594682247362847,-0.1843499268808534,-0.34914829558747845,2.2074722391768065,-1.8224796273677712,-0.41502956404199387,True,False,False,False,False,False,False
0.8722274655026034,0.8497253066541206,-1.351124521627854,-1.0105229998248382,-1.8224796273677712,-0.41502956404199387,True,False,True,False,True,False,False
-1.5781931777142644,-1.66043985895142,1.4534959860728165,-1.3379346781945547,-1.8224796273677712,-0.41502956404199387,False,True,False,True,False,False,False
-0.05508282798778235,0.04589960857796716,-2.56784120225864,-1.0029988976288753,-1.8224796273677712,-0.41502956404199387,True,False,False,False,True,False,False
0.819516304561001,0.80696649407872,-0.3982654610554837,-0.5266839473979097,-0.2958797127918686,-0.41502956404199387,True,False,False,False,True,False,False
0.27629479120971556,0.34678909057216856,0.14429603816646475,-1.0610922208725413,0.5971239908391551,-0.41502956404199387,True,False,True,True,False,False,False
0.43278193435185297,0.4832444463288098,-0.6291404245950245,0.16338806941816825,-0.2958797127918686,-0.41502956404199387,True,False,False,True,False,False,False
-0.3313381281566589,-0.21909681846667797,0.11596589497800862,0.26380007532908334,-0.2958797127918686,-0.41502956404199387,False,True,True,False,False,False,True
-0.20525838597120605,-0.09641408296770107,1.0779292501102866,-0.8843415394354446,-0.2958797127918686,-0.41502956404199387,True,False,False,False,True,False,False
0.1483248192476732,0.2326056354755767,-2.2814743736295515,-0.3288107078746235,0.5971239908391551,-0.41502956404199387,True,False,False,False,False,False,False
1.9064124301595688,1.6339453875679186,-0.08523027300609808,-1.210577889323215,0.5971239908391551,-0.41502956404199387,False,True,False,False,False,False,True
0.5154825348009371,0.5540285786170973,0.5634799763399395,1.2640641858179542,-1.8224796273677712,-0.41502956404199387,False,True,True,False,False,False,False
0.07414259237365074,0.16528152846148636,0.32120178486912515,0.45887311194587194,0.5971239908391551,-0.41502956404199387,True,False,False,False,False,False,False
0.05431557375851987,0.14714121081660556,-0.05799152475693027,1.9116711363450725,-0.2958797127918686,-0.41502956404199387,False,True,False,False,True,False,False
0.6993137385378255,0.7082819425861887,0.5634579541595255,-1.3250171748774817,0.5971239908391551,-0.41502956404199387,True,False,False,False,False,False,False
1.5484688105898474,1.3732779840333516,-0.6852454821356143,-1.2207349805810392,0.5971239908391551,-0.41502956404199387,False,True,False,False,False,False,False
2.1459765305543668,1.8029079058898492,-1.1825821366397762,0.8337640157941962,0.5971239908391551,-0.41502956404199387,False,True,True,False,False,False,False
-0.28584790480578925,-0.17447984839102482,0.11374874607061765,0.034370092011717285,-1.8224796273677712,-0.41502956404199387,True,False,False,False,False,False,False
1.1910664748671462,1.102082928470207,-0.8222788253225367,0.8916897683829378,1.2307202017840342,-0.41502956404199387,True,False,True,False,False,False,False
